movie_id;movie_title
tt0094006;Some Kind of Wonderful (1987)
tt0094012;Spaceballs (1987)
tt0094027;Stand and Deliver (1988)
tt0094034;Steele Justice (1987)
tt0094057;Street Trash (1987)
tt0094072;Summer School (1987)
tt0094075;Superstar: The Karen Carpenter Story (1988)
tt0094077;Surf Nazis Must Die (1987)
tt0094118;Teen Wolf Too (1987)
tt0094138;Three O'Clock High (1987)
tt0094142;Throw Momma from the Train (1987)
tt0094155;Tin Men (1987)
tt0094226;The Untouchables (1987)
tt0094288;Walk Like a Man (1987)
tt0094291;Wall Street (1987)
tt0094318;White Water Summer (1987)
tt0094321;Who's That Girl (1987)
tt0094332;The Witches of Eastwick (1987)
tt0094336;Withnail & I (1987)
tt0094347;The Year My Voice Broke (1987)
tt0094350;Yi ben wu yan (1987)
tt0094351;Yi dan qun ying (1989)
tt0094602;Above the Law (1988)
tt0094606;The Accidental Tourist (1988)
tt0094608;The Accused (1988)
tt0094625;Akira (1988)
tt0094631;Alien Nation (1988)
tt0094637;Aloha Summer (1988)
tt0094663;Another Woman (1988)
tt0094667;Apartment Zero (1988)
tt0094701;Bad Dreams (1988)
tt0094712;Bat*21 (1988)
tt0094715;Beaches (1988)
tt0094716;The Beast of War (1988)
tt0094721;Beetlejuice (1988)
tt0094737;Big (1988)
tt0094746;Biloxi Blues (1988)
tt0094747;Bird (1988)
tt0094752;Black Roses (1988)
tt0094761;The Blob (1988)
tt0094764;The Blood of Heroes (1989)
tt0094792;Braddock: Missing in Action III (1988)
tt0094793;Brain Damage (1988)
tt0094799;Bright Lights, Big City (1988)
tt0094812;Bull Durham (1988)
tt0094819;Buster (1988)
tt0094828;Camille Claudel (1988)
tt0094862;Child's Play (1988)
tt0094869;The Chocolate War (1988)
tt0094886;Clownhouse (1989)
tt0094888;Cobra Verde (1987)
tt0094894;Colors (1988)
tt0094898;Coming to America (1988)
tt0094919;Critters 2 (1988)
tt0094933;D.O.A. (1988)
tt0094947;Dangerous Liaisons (1988)
tt0094961;Dead Heat (1988)
tt0094964;Dead Ringers (1988)
tt0094980;The Decline of Western Civilization Part II: The Metal Years (1988)
tt0094995;Makaitoshi Shinjuku (1988) (V)
tt0095016;Die Hard (1988)
tt0095031;Dirty Rotten Scoundrels (1988)
tt0095071;Tonkô (1988)
tt0095082;Eight Men Out (1988)
tt0095145;Feds (1988)
tt0095159;A Fish Called Wanda (1988)
tt0095174;Frantic (1988)
tt0095188;Funny Farm (1988)
tt0095217;Ghosts... of the Civil Dead (1988)
tt0095243;Gorillas in the Mist: The Story of Dian Fossey (1988)
tt0095250;Le grand bleu (1988)
tt0095253;The Great Outdoors (1988)
tt0095294;Hellbound: Hellraiser II (1988)
tt0095304;High Spirits (1988)
tt0095312;Hollywood Chainsaw Hookers (1988)
tt0095316;Homeboy (1988)
tt0095327;Hotaru no haka (1988)
tt0095403;Ging chaat goo si juk jaap (1988)
tt0095475;Kárhozat (1988)
tt0095484;Lady in White (1988)
tt0095489;The Land Before Time (1988)
tt0095497;The Last Temptation of Christ (1988)
tt0095525;Gandahar (1988)
tt0095583;Maniac Cop (1988)
tt0095593;Married to the Mob (1988)
tt0095631;Midnight Run (1988)
tt0095647;Mississippi Burning (1988)
tt0095662;Moving (1988)
tt0095675;Mujeres al borde de un ataque de nervios (1988)
tt0095684;My Best Friend Is a Vampire (1987)
tt0095687;My Stepmother Is an Alien (1988)
tt0095690;Mystic Pizza (1988)
tt0095705;The Naked Gun: From the Files of Police Squad! (1988)
tt0095765;Nuovo Cinema Paradiso (1988)
tt0095776;Oliver & Company (1988)
tt0095801;Out of Rosenheim (1987)
tt0095836;Patty Hearst (1988)
tt0095871;Pin (1988)
tt0095882;Police Academy 5: Assignment: Miami Beach (1988)
tt0095895;Powaqqatsi (1988)
tt0095924;Pulse (1988)
tt0095925;Pumpkinhead (1988)
tt0095953;Rain Man (1988)
tt0095956;Rambo III (1988)
tt0095963;Red Heat (1988)
tt0095989;Return of the Killer Tomatoes! (1988)
tt0096018;Running on Empty (1988)
tt0096028;Salaam Bombay! (1988)
tt0096061;Scrooged (1988)
tt0096071;The Serpent and the Rainbow (1988)
tt0096073;The Seventh Sign (1988)
tt0096098;Shoot to Kill (1988)
tt0096101;Short Circuit 2 (1988)
tt0096163;Spoorloos (1988)
tt0096219;Talk Radio (1988)
tt0096251;Tetsuo (1989)
tt0096256;They Live (1988)
tt0096257;The Thin Blue Line (1988)
tt0096283;Tonari no Totoro (1988)
tt0096316;Tucker: The Man and His Dream (1988)
tt0096320;Twins (1988)
tt0096332;The Unbearable Lightness of Being (1988)
tt0096378;Vibes (1988)
tt0096426;Waxwork (1988)
tt0096438;Who Framed Roger Rabbit (1988)
tt0096446;Willow (1988)
tt0096454;Without a Clue (1988)
tt0096455;The Wizard of Loneliness (1988)
tt0096463;Working Girl (1988)
tt0096487;Young Guns (1988)
tt0096507;Zhong hua ying xiong (1986)
tt0096734;The 'Burbs (1989)
tt0096754;The Abyss (1989)
tt0096764;The Adventures of Baron Munchausen (1988)
tt0096787;All Dogs Go to Heaven (1989)
tt0096874;Back to the Future Part II (1989)
tt0096895;Batman (1989)
tt0096913;Best of the Best (1989)
tt0096928;Bill & Ted's Excellent Adventure (1989)
tt0096933;Black Rain (1989)
tt0096945;Blind Fury (1989)
tt0096969;Born on the Fourth of July (1989)
tt0096976;Breaking In (1989)
tt0097027;Casualties of War (1989)
tt0097100;Communion (1989)
tt0097108;The Cook, the Thief, His Wife & Her Lover (1989)
tt0097123;Crimes and Misdemeanors (1989)
tt0097138;Cyborg (1989)
tt0097162;Dead Calm (1989)
tt0097165;Dead Poets Society (1989)
tt0097179;DeepStar Six (1989)
tt0097195;Dharmaga tongjoguro kan kkadalgun (1989)
tt0097202;Dip huet seung hung (1989)
tt0097216;Do the Right Thing (1989)
tt0097223;Dom za vesanje (1988)
tt0097236;Dream a Little Dream (1989)
tt0097239;Driving Miss Daisy (1989)
tt0097240;Drugstore Cowboy (1989)
tt0097257;Earth Girls Are Easy (1988)
tt0097322;The Fabulous Baker Boys (1989)
tt0097336;Fat Man and Little Boy (1989)
tt0097351;Field of Dreams (1989)
tt0097372;For All Mankind (1989)
tt0097428;Ghostbusters II (1989)
tt0097438;Gleaming the Cube (1989)
tt0097441;Glory (1989)
tt0097443;The Gods Must Be Crazy II (1989)
tt0097481;Harlem Nights (1989)
tt0097493;Heathers (1988)
tt0097523;Honey, I Shrunk the Kids (1989)
tt0097530;How I Got Into College (1989)
tt0097531;How to Get Ahead in Advertising (1989)
tt0097659;Kickboxer (1989)
tt0097714;Last Exit to Brooklyn (1989)
tt0097722;Lean on Me (1989)
tt0097728;Leningrad Cowboys Go America (1989)
tt0097733;Lethal Weapon 2 (1989)
tt0097737;Leviathan (1989)
tt0097742;Licence to Kill (1989)
tt0097757;The Little Mermaid (1989)
tt0097758;Little Monsters (1989)
tt0097770;Lock Up (1989)
tt0097778;Look Who's Talking (1989)
tt0097814;Majo no takkyûbin (1989)
tt0097815;Major League (1989)
tt0097858;Meet the Feebles (1989)
tt0097872;Mes nuits sont plus belles que vos jours (1989)
tt0097883;Millennium (1989)
tt0097889;Miracle Mile (1988)
tt0097904;Monsieur Hire (1989)
tt0097937;My Left Foot: The Story of Christy Brown (1989)
tt0097940;Mystery Train (1989)
tt0097958;National Lampoon's Christmas Vacation (1989)
tt0097965;New York Stories (1989)
tt0098061;Paperhouse (1988)
tt0098067;Parenthood (1989)
tt0098068;Parents (1989)
tt0098084;Pet Sematary (1989)
tt0098090;The Phantom of the Opera (1989)
tt0098105;Police Academy 6: City Under Siege (1989)
tt0098141;The Punisher (1989)
tt0098160;The Rachel Papers (1989)
tt0098206;Road House (1989)
tt0098253;Santa sangre (1989)
tt0098258;Say Anything... (1989)
tt0098273;Sea of Love (1989)
tt0098282;See No Evil, Hear No Evil (1989)
tt0098309;She-Devil (1989)
tt0098327;Der siebente Kontinent (1989)
tt0098328;The Siege of Firebase Gloria (1989)
tt0098354;Society (1989)
tt0098360;Sono otoko, kyôbô ni tsuki (1989)
tt0098382;Star Trek V: The Final Frontier (1989)
tt0098436;The Tall Guy (1989)
tt0098439;Tango & Cash (1989)
tt0098471;Three Fugitives (1989)
tt0098520;Trop belle pour toi (1989)
tt0098532;Tulitikkutehtaan tyttö (1990)
tt0098546;UHF (1989)
tt0098554;Uncle Buck (1989)
tt0098575;Valmont (1989)
tt0098577;Vampire's Kiss (1988)
tt0098621;The War of the Roses (1989)
tt0098625;We're No Angels (1989)
tt0098627;Weekend at Bernie's (1989)
tt0098635;When Harry Met Sally... (1989)
tt0098663;The Wizard (1989)
tt0098724;Sex, Lies, and Videotape (1989)
tt0098725;Sweetie (1989)
tt0098967;3-4 x jûgatsu (1990)
tt0098987;The Adventures of Ford Fairlane (1990)
tt0099012;Alice (1990)
tt0099040;An Angel at My Table (1990)
tt0099052;Arachnophobia (1990)
tt0099077;Awakenings (1990)
tt0099088;Back to the Future Part III (1990)
tt0099141;Bird on a Wire (1990)
tt0099173;Brain Dead (1990)
tt0099266;Le château de ma mère (1990)
tt0099329;Cry-Baby (1990)
tt0099334;Cyrano de Bergerac (1990)
tt0099348;Dances with Wolves (1990)
tt0099365;Darkman (1990)
tt0099371;Days of Thunder (1990)
tt0099385;Death Warrant (1990)
tt0099422;Dick Tracy (1990)
tt0099423;Die Hard 2 (1990)
tt0099426;Die xue jie tou (1990)
tt0099487;Edward Scissorhands (1990)
tt0099512;Ernest Goes to Jail (1990)
tt0099528;The Exorcist III (1990)
tt0099582;Flatliners (1990)
tt0099611;Frankenhooker (1990)
tt0099615;The Freshman (1990)
tt0099652;Ghayal (1990)
tt0099653;Ghost (1990)
tt0099669;La gloire de mon père (1990)
tt0099674;The Godfather: Part III (1990)
tt0099685;Goodfellas (1990)
tt0099699;Green Card (1990)
tt0099700;Gremlins 2: The New Batch (1990)
tt0099703;The Grifters (1990)
tt0099726;Hamlet (1990)
tt0099731;The Handmaid's Tale (1990)
tt0099739;Hard to Kill (1990)
tt0099740;Hardware (1990)
tt0099762;Henry & June (1990)
tt0099763;Henry: Portrait of a Serial Killer (1986)
tt0099776;Europa Europa (1990)
tt0099785;Home Alone (1990)
tt0099800;House Party (1990)
tt0099810;The Hunt for Red October (1990)
tt0099817;Dark Angel (1990)
tt0099819;I Love You to Death (1990)
tt0099850;Internal Affairs (1990)
tt0099853;Strangest Dreams: Invasion of the Space Preachers (1990) (V)
tt0099871;Jacob's Ladder (1990/I)
tt0099892;Joe Versus the Volcano (1990)
tt0099902;Ju Dou (1990)
tt0099938;Kindergarten Cop (1990)
tt0099939;King of New York (1990)
tt0099951;The Krays (1990)
tt0100024;Life Is Sweet (1990)
tt0100029;Lionheart (1990)
tt0100031;Lisa (1989)
tt0100054;Lord of the Flies (1990)
tt0100114;Marked for Death (1990)
tt0100133;Memphis Belle (1990)
tt0100134;Men Don't Leave (1990)
tt0100140;Mermaids (1990)
tt0100142;Metropolitan (1990)
tt0100143;Miami Blues (1990)
tt0100150;Miller's Crossing (1990)
tt0100151;Mindwalk (1990)
tt0100157;Misery (1990)
tt0100161;Mister Frost (1990)
tt0100168;Mo' Better Blues (1990)
tt0100224;Narrow Margin (1990)
tt0100232;Navy Seals (1990)
tt0100234;Nema-ye Nazdik (1990)
tt0100258;Night of the Living Dead (1990)
tt0100260;Nightbreed (1990)
tt0100263;Nikita (1990)
tt0100280;Nuns on the Run (1990)
tt0100318;Pacific Heights (1990)
tt0100403;Predator 2 (1990)
tt0100404;Presumed Innocent (1990)
tt0100405;Pretty Woman (1990)
tt0100436;Pump Up the Volume (1990)
tt0100449;Quick Change (1990)
tt0100469;The Reflecting Skin (1990)
tt0100486;Reversal of Fortune (1990)
tt0100491;Riff-Raff (1991)
tt0100502;RoboCop 2 (1990)
tt0100506;Rockula (1990)
tt0100514;The Rookie (1990)
tt0100519;Rosencrantz & Guildenstern Are Dead (1990)
tt0100530;The Russia House (1990)
tt0100557;Das schreckliche Mädchen (1990)
tt0100586;Shadowzone (1990)
tt0100594;The Sheltering Sky (1990)
tt0100613;Side Out (1990)
tt0100623;Singapore sling: O anthropos pou agapise ena ptoma (1990)
tt0100685;State of Grace (1990)
tt0100740;Tales from the Darkside: The Movie (1990)
tt0100758;Teenage Mutant Ninja Turtles (1990)
tt0100791;To Sleep with Anger (1990)
tt0100802;Total Recall (1990)
tt0100814;Tremors (1990)
tt0100828;The Two Jakes (1990)
tt0100873;Vincent & Theo (1990)
tt0100934;Wild Orchid (1989)
tt0100935;Wild at Heart (1990)
tt0100998;Yume (1990)
tt0101020;Zong heng si hai (1991)
tt0101026;Átame! (1989)
tt0101258;Ah fei zing zyun (1990)
tt0101272;The Addams Family (1991)
tt0101316;L'amant (1992)
tt0101318;Les amants du Pont-Neuf (1991)
tt0101329;An American Tail: Fievel Goes West (1991)
tt0101366;Arena (1989)
tt0101393;Backdraft (1991)
tt0101410;Barton Fink (1991)
tt0101414;Beauty and the Beast (1991)
tt0101420;Begotten (1990)
tt0101428;La belle noiseuse (1991)
tt0101452;Bill & Ted's Bogus Journey (1991)
tt0101458;Bis ans Ende der Welt (1991)
tt0101478;Blood and Concrete (1991)
tt0101507;Boyz n the Hood (1991)
tt0101516;Bugsy (1991)
tt0101522;Burn Up! (1991) (V)
tt0101540;Cape Fear (1991)
tt0101545;Career Opportunities (1991)
tt0101587;City Slickers (1991)
tt0101605;The Commitments (1991)
tt0101627;Critters 3 (1991)
tt0101628;Critters 4 (1992)
tt0101635;Curly Sue (1991)
tt0101640;Da hong deng long gao gao gua (1991)
tt0101660;The Dark Backward (1991)
tt0101669;Dead Again (1991)
tt0101697;Deep Blues (1992)
tt0101698;Defending Your Life (1991)
tt0101700;Delicatessen (1991)
tt0101745;Doc Hollywood (1991)
tt0101757;Don't Tell Mom the Babysitter's Dead (1991)
tt0101761;The Doors (1991)
tt0101765;La double vie de Veronique (1991)
tt0101786;Dutch (1991)
tt0101821;Ernest Scared Stupid (1991)
tt0101889;The Fisher King (1991)
tt0101898;Flirting (1991)
tt0101921;Fried Green Tomatoes (1991)
tt0101969;Grand Canyon (1991)
tt0101985;Gu ling jie shao nian sha ren shi jian (1991)
tt0102004;The Hard Way (1991)
tt0102005;Harley Davidson and the Marlboro Man (1991)
tt0102011;He Said, She Said (1991)
tt0102034;Highlander II: The Quickening (1991)
tt0102035;Highway 61 (1991)
tt0102057;Hook (1991)
tt0102059;Hot Shots! (1991)
tt0102065;House Party 2 (1991)
tt0102070;Hudson Hawk (1991)
tt0102138;JFK (1991)
tt0102181;Kafka (1991)
tt0102216;King Ralph (1991)
tt0102218;King's Ransom (1993) (V)
tt0102220;A Kiss Before Dying (1991)
tt0102250;L.A. Story (1991)
tt0102266;The Last Boy Scout (1991)
tt0102293;Lik wong (1991)
tt0102343;Love Potion No. 9 (1992)
tt0102397;Manta, Manta (1991)
tt0102469;Mortal Thoughts (1991)
tt0102492;My Girl (1991)
tt0102494;My Own Private Idaho (1991)
tt0102510;The Naked Gun 2½: The Smell of Fear (1991)
tt0102511;Naked Lunch (1991)
tt0102517;Necessary Roughness (1991)
tt0102526;New Jack City (1991)
tt0102536;Night on Earth (1991)
tt0102555;Not Without My Daughter (1991)
tt0102587;Omohide poro poro (1991)
tt0102592;One False Move (1992)
tt0102603;Oscar (1991)
tt0102614;Out for Justice (1991)
tt0102685;Point Break (1991)
tt0102722;Prospero's Books (1991)
tt0102757;The Rapture (1991)
tt0102768;Regarding Henry (1991)
tt0102798;Robin Hood: Prince of Thieves (1991)
tt0102800;Robot Jox (1989)
tt0102803;The Rocketeer (1991)
tt0102898;Shakes the Clown (1991)
tt0102910;Shock 'Em Dead (1991)
tt0102926;The Silence of the Lambs (1991)
tt0102943;Slacker (1991)
tt0102951;Soapdish (1991)
tt0102975;Star Trek VI: The Undiscovered Country (1991)
tt0103003;Suburban Commando (1991)
tt0103009;Superstau (1991)
tt0103060;Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991)
tt0103064;Terminator 2: Judgment Day (1991)
tt0103074;Thelma & Louise (1991)
tt0103105;Toto le héros (1991)
tt0103110;Tous les matins du monde (1991)
tt0103112;Toy Soldiers (1991)
tt0103129;Truly Madly Deeply (1990)
tt0103239;Wedlock (1991)
tt0103241;What About Bob? (1991)
tt0103247;White Fang (1991/I)
tt0103285;Wong Fei Hung (1991)
tt0103596;3 Ninjas (1992)
tt0103639;Aladdin (1992)
tt0103644;Alien³ (1992)
tt0103671;American Me (1992)
tt0103704;Ano natsu, ichiban shizukana umi (1991)
tt0103759;Bad Lieutenant (1992)
tt0103767;Baraka (1992)
tt0103772;Basic Instinct (1992)
tt0103776;Batman Returns (1992)
tt0103791;Belle Epoque (1992)
tt0103850;Bob Roberts (1992)
tt0103855;The Bodyguard (1992)
tt0103872;Brain Donors (1992)
tt0103873;Braindead (1992)
tt0103874;Dracula (1992)
tt0103893;Buffy the Vampire Slayer (1992)
tt0103900;The ButterCream Gang (1992) (V)
tt0103905;C'est arrivé près de chez vous (1992)
tt0103919;Candyman (1992)
tt0103923;Captain America (1990)
tt0103924;Captain Ron (1992)
tt0103926;Careful (1992)
tt0103939;Chaplin (1992)
tt0103994;Como agua para chocolate (1992)
tt0104006;Consenting Adults (1992)
tt0104029;Cronos (1993)
tt0104036;The Crying Game (1992)
tt0104040;The Cutting Edge (1992)
tt0104057;Daughters of the Dust (1991)
tt0104070;Death Becomes Her (1992)
tt0104073;Deep Cover (1992)
tt0104155;Dust Devil (1992)
tt0104181;Wuthering Heights (1992)
tt0104187;Encino Man (1992)
tt0104231;Far and Away (1992)
tt0104237;Damage (1992)
tt0104254;FernGully: The Last Rainforest (1992)
tt0104257;A Few Good Men (1992)
tt0104299;Freejack (1992)
tt0104348;Glengarry Glen Ross (1992)
tt0104361;A Grand Day Out (1989)
tt0104389;The Hand That Rocks the Cradle (1992)
tt0104427;Hoffa (1992)
tt0104431;Home Alone 2: Lost in New York (1992)
tt0104438;Honeymoon in Vegas (1992)
tt0104466;Husbands and Wives (1992)
tt0104549;Jennifer Eight (1992)
tt0104558;Ging chaat goo si III: Chiu kup ging chaat (1992)
tt0104573;Juice (1992)
tt0104652;Kurenai no buta (1992)
tt0104684;Lat sau san taam (1992)
tt0104691;The Last of the Mohicans (1992)
tt0104692;The Lawnmower Man (1992)
tt0104693;Laws of Gravity (1992)
tt0104694;A League of Their Own (1992)
tt0104706;Lektionen in Finsternis (1992)
tt0104714;Lethal Weapon 3 (1992)
tt0104740;Little Nemo: Adventures in Slumberland (1989)
tt0104753;The Long Day Closes (1992)
tt0104756;Lorenzo's Oil (1992)
tt0104779;Bitter Moon (1992)
tt0104782;Léolo (1992)
tt0104797;Malcolm X (1992)
tt0104812;Map of the Human Heart (1992)
tt0104815;El mariachi (1992)
tt0104868;The Mighty Ducks (1992)
tt0104905;Mom and Dad Save the World (1992)
tt0104926;Mr. Baseball (1992)
tt0104952;My Cousin Vinny (1992)
tt0104990;Newsies (1992)
tt0105017;Noises Off... (1992)
tt0105032;Les nuits fauves (1992)
tt0105046;Of Mice and Men (1992)
tt0105112;Patriot Games (1992)
tt0105121;The People Under the Stairs (1991)
tt0105130;Peter's Friends (1992)
tt0105151;The Player (1992)
tt0105211;Radio Flyer (1992)
tt0105217;Raising Cain (1992)
tt0105226;Red Rock West (1993)
tt0105236;Reservoir Dogs (1992)
tt0105242;The Resurrected (1991)
tt0105265;A River Runs Through It (1992)
tt0105275;Romper Stomper (1992)
tt0105321;Saved by the Bell: Hawaiian Style (1992) (TV)
tt0105323;Scent of a Woman (1992)
tt0105327;School Ties (1992)
tt0105399;Seong lung wui (1992)
tt0105414;Single White Female (1992)
tt0105415;Singles (1992)
tt0105417;Sister Act (1992)
tt0105435;Sneakers (1992)
tt0105450;South Central (1992)
tt0105459;Split Second (1992)
tt0105477;Stop! Or My Mom Will Shoot (1992)
tt0105488;Strictly Ballroom (1992)
tt0105629;Toys (1992)
tt0105643;Troll 2 (1990)
tt0105665;Twin Peaks: Fire Walk with Me (1992)
tt0105682;Un coeur en hiver (1992)
tt0105690;Under Siege (1992)
tt0105695;Unforgiven (1992)
tt0105698;Universal Soldier (1992)
tt0105699;Unlawful Entry (1992)
tt0105793;Wayne's World (1992)
tt0105811;Whispers in the Dark (1992)
tt0105812;White Men Can't Jump (1992)
tt0105851;Xia dao Gao Fei (1992)
tt0105888;Zendegi va digar hich (1992)
tt0106188;12:01 (1993) (TV)
tt0106226;The Age of Innocence (1993)
tt0106246;Alive (1993)
tt0106308;Army of Darkness (1992)
tt0106332;Ba wang bie ji (1993)
tt0106341;Bad Boy Bubby (1993)
tt0106342;Bai fa mo nu zhuan (1993)
tt0106356;Barbarians at the Gate (1993) (TV)
tt0106364;Batman: Mask of the Phantasm (1993)
tt0106387;Benny & Joon (1993)
tt0106452;Body Snatchers (1993)
tt0106469;Bound by Honor (1993)
tt0106489;A Bronx Tale (1993)
tt0106500;CB4 (1993)
tt0106519;Carlito's Way (1993)
tt0106535;The Cement Garden (1993)
tt0106579;Clean, Shaven (1993)
tt0106582;Cliffhanger (1993)
tt0106598;Coneheads (1993)
tt0106611;Cool Runnings (1993)
tt0106627;The Crush (1993)
tt0106664;The Dark Half (1993)
tt0106673;Dave (1993)
tt0106677;Dazed and Confused (1993)
tt0106697;Demolition Man (1993)
tt0106701;Dennis the Menace (1993)
tt0106761;Double Dragon (1994)
tt0106856;Falling Down (1993)
tt0106881;Fearless (1993)
tt0106912;Fire in the Sky (1993)
tt0106918;The Firm (1993)
tt0106945;The Forbidden Quest (1993)
tt0106950;Fortress (1992)
tt0106965;Free Willy (1993)
tt0106977;The Fugitive (1993)
tt0107007;Gettysburg (1993)
tt0107034;The Good Son (1993)
tt0107048;Groundhog Day (1993)
tt0107050;Grumpy Old Men (1993)
tt0107057;Guilty as Sin (1993)
tt0107076;Hard Target (1993)
tt0107096;Heaven & Earth (1993)
tt0107120;Hocus Pocus (1993)
tt0107131;Homeward Bound: The Incredible Journey (1993)
tt0107144;Hot Shots! Part Deux (1993)
tt0107156;Xi yan (1993)
tt0107157;Xi meng ren sheng (1993)
tt0107206;In the Line of Fire (1993)
tt0107207;In the Name of the Father (1993)
tt0107214;Indien (1993)
tt0107286;Judgment Night (1993)
tt0107290;Jurassic Park (1993)
