id,original_title,alternative
3526853,"Max Keeble's Big Move (2001)","Max Keebles großer Plan (2003)"
3799991,"Six Days Seven Nights (1998)","Sechs Tage, sieben Nächte (1998)"
3967122,"The Picture of Dorian Gray (1945)","Il ritratto di Dorian Gray (1945)"
3894357,"The Butterfly Effect (2004)","Butterfly Effect (2004)"
3534761,"Meng long guo jiang (1972)","Revenge of the Dragon (1985)"
3234051,"Fuk sing go jiu (1985)","Winners & Sinners 2: My Lucky Stars (2003)"
3437781,"La piel que habito (2011)","Die Haut, in der ich wohne (2011)"
3270243,"Gulliver's Travels (1939)","I viaggi di Gulliver (1947)"
3248180,"Geung si (2013)","Rigor Mortis (2014)"
3308161,"Homeward Bound II: Lost in San Francisco (1996)","Quattro zampe a San Francisco (1996)"
3294031,"Hercules in New York (1970)","Ercole a New York (1970)"
3923221,"The Girlfriend Experience (2009)","GfE (2009)"
3499153,"Luftslottet som sprängdes (2009)","Luftkastellet der blev sprængt (2009)"
4126975,"Wu xia (2011)","Swordsmen (2011)"
3395556,"Kavkazskaya plennitsa, ili Novye priklyucheniya Shurika (1967)","Kidnapping, Caucasian Style (1967)"
3259944,"Good Bye Lenin! (2003)","Goodbye Lenin! (2003)"
3563222,"Mr. Peabody & Sherman (2014)","Die Abenteuer von Mr. Peabody & Sherman (2014)"
3603216,"Non si sevizia un paperino (1972)","Don't Torture a Duckling - Quäle nie ein Kind zum Scherz (2015)"
3617949,"Ofelas (1987)","Der Pfadfinder (1989)"
4006432,"The World According to Garp (1982)","Garp und wie er die Welt sah (1987)"
3457903,"Le petit soldat (1963)","The Little Soldier (1963)"
2983468,"Blood for Dracula (1974)","Dracula (1974)"
4062950,"Unforgiven (1992)","The William Munny Killings (1992)"
3629547,"Onibaba (1964)","Devil Woman (1964)"
3977046,"The Road to El Dorado (2000)","Der Weg nach El Dorado (2000)"
3965027,"The Passion of the Christ (2004)","The Passion (2003)"
4002228,"The Warrior's Way (2010)","The Warrior (2010)"
3154546,"Eaten Alive (1976)","Horror Hotel (1977)"
2846796,"8½ (1963)","Achteinhalb (1991)"
3025505,"Cats & Dogs: The Revenge of Kitty Galore (2010)","Cats & Dogs 2: Tinkles' Revenge (2010)"
3706610,"Race (2016/I)","Race - Il colore della vittoria (2016)"
2866246,"A Star Is Born (1937)","Ein Stern geht auf (1982)"
3250557,"Gimme Shelter (1970)","The Rolling Stones: Gimme Shelter (1970)"
3278802,"Hannibal Rising (2007)","Hannibal - Zrození (2007)"
4125958,"Wrath of the Titans (2012)","Ira de Titanes 3D (2012)"
2839546,"21 Grams (2003)","21 Gramm (2004)"
3711605,"Rare Exports (2010)","A Christmas Tale - Rare Exports (2015)"
3363909,"JFK (1991)","John F. Kennedy - Tatort Dallas (1992)"
3706451,"Rabid (1977)","Rabid - Sete di sangue (1977)"
4029063,"Tootsie (1982)","Would I Lie to You? (1982)"
4100034,"We Bought a Zoo (2011)","La mia vita è uno zoo (2011)"
3917293,"The Firm (2009)","The Firm - 3. Halbzeit (2010)"
4040577,"Trois couleurs: Bleu (1993)","Bleu (1993)"
3133513,"Dogma (1999)","Bearclaw (1999)"
4060745,"Under the Volcano (1984)","Sotto il vulcano (1984)"
3886524,"The Bells of St. Mary's (1945)","Le campane di Santa Maria (1945)"
2999296,"Bring Me the Head of Alfredo Garcia (1974)","Tráiganme la cabeza de Alfredo García (1975)"
3239886,"Gamle mænd i nye biler (2002)","In China essen sie Hunde 2 (2003)"
3344136,"In a Lonely Place (1950)","Late at Night (1950)"
3704938,"Quigley Down Under (1990)","Carabina Quigley (1990)"
3294031,"Hercules in New York (1970)","Hercules - The Movie (1970)"
3822473,"Spice World (1997)","Spiceworld (1997)"
3678374,"Pollyanna (1960)","Il segreto di Pollyanna (1961)"
2834322,"12 stulev (1971)","Twelve Chairs (1971)"
3157977,"Ehi amico... c'è Sabata. Hai chiuso! (1969)","Sabata (1970)"
3943802,"The Life Before Her Eyes (2007)","Davanti agli occhi (2008)"
3424703,"L: Change the World (2008)","Untitled Death Note Sequel (2006)"
3554043,"Money Talks (1997)","Traffico di diamanti (1997)"
4049252,"Two for the Road (1967)","Zwei auf gleichem Weg (1967)"
3916794,"The Final Countdown (1980)","Countdown - Dimensione zero (1980)"
3457903,"Le petit soldat (1963)","Le Petit Soldat (1967)"
3417723,"Kærlighed på film (2007)","Just Another Love Story (2009)"
3259159,"Goliyon Ki Rasleela Ram-Leela (2013)","Ram & Leela (2013)"
3893238,"The Brood (1979)","Die Brut (1982)"
2881742,"Advise & Consent (1962)","Advise and Consent (1962)"
3819939,"Spaceballs (1987)","Spaceballs - Mel Brooks' verrückte Raumfahrt (1991)"
4017442,"Tian zhu ding (2013)","A Touch of Sin (2013)"
3154464,"Eat Pray Love (2010)","Eat, Pray, Love (2010)"
3800026,"Six Degrees of Separation (1993)","Das Leben - Ein Sechserpack (1993)"
3968855,"The Possession (2012/I)","Possession - Das Dunkle in dir (2012)"
3952616,"The Mask of Zorro (1998)","Mark of Zorro (1997)"
3382601,"Julieta (2016)","Silencio (2016)"
2905103,"An (2015)","Le ricette della signora Toku (2015)"
3498763,"Lucky You (2007)","Le regole del gioco (2007)"
3097178,"Deadpool (2016)","X-Men: Deadpool (2009)"
2995056,"Braddock: Missing in Action III (1988)","Braddock - Missing in Action III (1988)"
3808684,"Snowroller - Sällskapsresan II (1985)","Sällskapsresan II - Snowroller (1985)"
2893728,"All Dogs Go to Heaven (1989)","Charlie - Anche i cani vanno in Paradiso (1989)"
3342288,"In Her Shoes (2005)","In den Schuhen meiner Schwester (2005)"
3993443,"The Third Man (1949)","Der dritte Mann (1950)"
4010517,"They Live (1988)","Sie leben! (1989)"
4004790,"The Wind That Shakes the Barley (2006)","Il vento che accarezza l'erba (2006)"
3942524,"The Lawnmower Man (1992)","Il tagliaerbe (1992)"
4133339,"Ying hung boon sik (1986)","Ying xiong ben se (1986)"
3981140,"The Secret Life of Pets (2016)","Untitled Pets Movie (2016)"
4121757,"Wo hu cang long (2000)","Crouching Tiger, Hidden Dragon (2000)"
3951755,"The Man with the Golden Gun (1974)","Agente 007 - L'uomo dalla pistola d'oro (1974)"
4042385,"Truman (2015)","Truman - Un vero amico è per sempre (2015)"
3455950,"Le goût des autres (2000)","The Taste of Others (2001)"
3138383,"Doragon bôru Z (1989)","Doragon bôru Z: Ora no Gohan wo kaese!! (1989)"
3405508,"Kiss Kiss Bang Bang (2005)","You'll Never Die in This Town Again (2004)"
3128033,"Dirty Work (1998)","Sale boulot (1998)"
3448343,"Lassie (1994)","Lassie: Best Friends are forever (1994)"
3760427,"Saving Private Ryan (1998)","Private Ryan (1998)"
3257901,"Gojira no gyakushû (1955)","Gigantis (1955)"
3975529,"The Return of the Living Dead (1985)","Return of the Living Dead (1992)"
3829171,"Star Trek: First Contact (1996)","Star Trek 8 (1996)"
3156898,"Eegah (1962)","Eegah! The Name Written in Blood (1962)"
3319344,"Hundraåringen som klev ut genom fönstret och försvann (2013)","Le vieux qui ne voulait pas fêter son anniversaire (2014)"
3905339,"The Day of the Triffids (1962)","Blumen des Schreckens (1963)"
3923869,"The Gods Must Be Crazy II (1989)","Die Götter müssen verrückt sein II (1989)"
3761963,"Scary Movie 3 (2003)","Scary Movie 3.5 (2005)"
3970371,"The Private Life of Sherlock Holmes (1970)","Das Privatleben des Sherlock Holmes (1976)"
2891386,"Alfie (2004)","What's It All About, Alfie? (2003)"
3465600,"Les aventures extraordinaires d'Adèle Blanc-Sec (2010)","Adèle: Rise of the Mummy (2010)"
3591755,"New York, I Love You (2008)","New York, I Love You (2009)"
3606760,"Notorious (2009)","Untitled Notorious B.I.G. Project (2007)"
3276159,"Hallam Foe (2007)","Hallam Foe - Anständig durchgeknallt (2008)"
2991102,"Booty Call (1997)","Ore piccole (1997)"
2987634,"Body Snatchers (1993)","Body Snatchers - Angriff der Körperfresser (1993)"
4052613,"Ukikusa (1959)","Erbe fluttuanti (1959)"
2953272,"Batman: The Movie (1966)","Batman hält die Welt in Atem (1991)"
3021925,"Caro diario (1993)","Journal intime (1994)"
4129884,"Yabu no naka no kuroneko (1968)","The Black Cat (1968)"
3142273,"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)","Doctor Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)"
3332505,"Identity Thief (2013)","Voll abgezockt (2013)"
3002650,"Bruna Surfistinha (2011)","Confessions of a Brazilian Call Girl (2011)"
4068410,"Untraceable (2008)","Urgency (2005)"
3978388,"The Rum Diary (2011)","Rum Diary (2012)"
3617796,"Of Mice and Men (1939)","Von Mäusen und Menschen (1964)"
3024718,"Cat's Eye (1985)","Stephen King's Cat's Eye (1985)"
3019521,"Captain Phillips (2013)","Maersk Alabama (2013)"
4093398,"Waiting... (2005/I)","Just Friends?! (2005)"
4012179,"This Film Is Not Yet Rated (2006)","Zensur unter der Gürtellinie - Hollywoods Moralhüter (2009)"
3565694,"Mulholland Dr. (2001)","Mulholland Drive - Straße der Finsternis (2002)"
3784787,"She's the One (1996)","Eine für's Leben (1996)"
3834825,"Stolen Lives (2009)","The Boy in the Box (2008)"
3822538,"Spider Baby or, The Maddest Story Ever Told (1967)","Jack Hill's Spider Baby (1968)"
3940415,"The Last Emperor (1987)","Modai huangi (1987)"
3101338,"Defending Your Life (1991)","Prossima fermata: paradiso (1991)"
3701407,"Q & A (1990)","Terzo grado (1990)"
4082049,"Videodrome (1983)","Network of Blood (1983)"
3770565,"Seed of Chucky (2004)","Child's Play 5: Seed of Chucky (2004)"
4131669,"Year of the Dragon (1985)","Manhattan Massaker (1985)"
3654474,"Pat Garrett & Billy the Kid (1973)","Pat Garrett e Billy Kid (1973)"
3168225,"El secreto de sus ojos (2009)","The Secret in Their Eyes (2009)"
3435160,"La mariée était en noir (1968)","Die Braut trug schwarz (1968)"
4021821,"Tirez sur le pianiste (1960)","Tirate sul pianista (1960)"
3927058,"The Grudge (2004)","Untitled 'Ju-on: The Grudge' Remake (2003)"
3825849,"Spy Hard (1996)","Agent 00 (1996)"
2843860,"5 Days of War (2011)","Sakartvelo (2010)"
2962248,"Bend of the River (1952)","Where the River Bends (1952)"
3706610,"Race (2016/I)","Zeit für Legenden (2016)"
2910869,"Andrey Rublev (1966)","The Passion According to Andrey (1966)"
4116601,"Wild Target (2010)","Wild Target - Una valigia per 3 (2010)"
3090220,"Das weiße Band - Eine deutsche Kindergeschichte (2009)","The White Ribbon (2009)"
3935099,"The Invasion (2007/I)","Invasion of the Body Snatchers (2005)"
3320651,"Hush...Hush, Sweet Charlotte (1964)","What Ever Happened to Cousin Charlotte? (1964)"
3216415,"Flodder (1986)","Arrivano i Flodder (1986)"
3250801,"Ginger Snaps Back: The Beginning (2004)","Hellwolf: You Will Be Eaten Alive (2004)"
4101005,"We're Back! A Dinosaur's Story (1993)","We're Back! - Quattro dinosauri a New York (1993)"
4101808,"Week End (1967)","Week-End (1967)"
3082088,"Damsels in Distress (2011)","Violet Wister's Damsels in Distress (2011)"
3049930,"Club Dread (2004)","Club Mad - Dschungelcamp des Todes (2004)"
3001368,"Bronenosets Potyomkin (1925)","Bronomzidi Potiomkini (1925)"
3811141,"Solace (2015/II)","Premonitions (2015)"
3879172,"The Adventures of Pluto Nash (2002)","Pluto Nash (2002)"
3317040,"Howling II: Stirba - Werewolf Bitch (1985)","Howling II: ... Your Sister Is a Werewolf (1986)"
3383955,"Jurassic Park (1993)","Jurassic Park 3D (1993)"
4133414,"Yip Man 3 (2015)","Ip Man 3D (2013)"
3595140,"Night of the Comet (1984)","Teenage Mutant Horror Comet Zombies (1984)"
4091486,"WALL·E (2008)","Wall-E (2008)"
3932054,"The House of Yes (1997)","Wer hat Angst vor Jackie O.? (2000)"
3477324,"Lik wong (1991)","Riki-Oh: The Story of Ricky (1991)"
3200593,"Fasle kargadan (2012)","Gergedan Mevsimi (2012)"
3192173,"Extraordinary Measures (2010)","Ausnahmesituation (2010)"
3247364,"Get Smart (2008)","Get Smart - Wir lieben es, die Welt zu retten! (2008)"
3435706,"La montaña sagrada (1973)","La montaña sagrada (1975)"
3904882,"The Darwin Awards (2006)","The Darwin Awards - Suicidi accidentali per menti poco evolute (2006)"
3478733,"Lincoln (2012)","Untitled Steven Spielberg/Abraham Lincoln Project (2006)"
3494778,"Love Potion No. 9 (1992)","Love Potion No. 9 - Der Duft der Liebe (1995)"
3829054,"Star Trek (2009)","Star Trek: The Future Begins (2009)"
3306760,"Home (2015/II)","Home - Ein smektakulärer Trip (2015)"
3414563,"Kull the Conqueror (1997)","Conan the Conqueror (1997)"
4131888,"Yeh Saali Zindagi (2011)","Sali Zindagi (2011)"
4075331,"Vantage Point (2008)","Prospettive di un delitto (2008)"
3993555,"The Thirteenth Floor (1999)","Abwärts in die Zukunft (1999)"
4136921,"Young Sherlock Holmes (1985)","Young Sherlock Holmes and the Pyramid of Fear (1985)"
3650100,"Paranormal Activity: The Marked Ones (2014)","Paranormal Activity: The Oxnard Tapes (2014)"
2909728,"Anchors Aweigh (1945)","Kalifornische Nächte (1949)"
3010114,"By the Sea (2015)","Vue sur mer (2015)"
2887209,"Airport '77 (1977)","Airport '77 - Verschollen im Bermuda-Dreieck (1977)"
3449625,"Last Train from Gun Hill (1959)","Showdown at Gun Hill (1959)"
3963927,"The Pacifier (2005)","Le pacificateur (2005)"
3386523,"Jûsan-nin no shikaku (2010)","13 assassini (2010)"
3279430,"Happily N'Ever After (2006)","Cenerentola e gli 007 nani (2008)"
2995182,"Brain Damage (1988)","Il succhiacervelli (1988)"
3310141,"Hope Springs (2012)","Il matrimonio che vorrei (2012)"
3875905,"That's What I Am (2011)","Big Red (2009)"
3481489,"Little Odessa (1994)","Little Odessa - Eiskalt wie der Tod (1995)"
4040227,"Tristan + Isolde (2006)","Tristan and Isolde (2006)"
3145611,"Drinking Buddies (2013)","Drinking Buddies - Erwachsen werden ist schwer (2014)"
3582356,"Napola - Elite für den Führer (2004)","Napola: Hitler's Elite (2005)"
4131664,"Year of the Dog (2007/I)","Das Jahr des Hundes (2010)"
3148246,"Due Date (2010)","Parto col folle (2011)"
4038042,"Tremors (1990)","Im Land der Raketen-Würmer (1991)"
3854355,"Sydney (1996)","Hard Eight (1996)"
2839930,"24 Hour Party People (2002)","Twenty Four Hour Party People (2002)"
3935937,"The January Man (1989)","Im Zeichen der Jungfrau (1989)"
3253694,"Giù la testa (1971)","A Fistful of Dynamite (1972)"
3748748,"Saban Oglu Saban (1977)","Saban, Son of Saban (1977)"
3348832,"Infamous (2006)","Untitled Douglas McGrath Movie (2005)"
4013089,"This Property Is Condemned (1966)","Traumstation (1975)"
3185836,"Etz Limon (2008)","Shajarat limon (2008)"
4089702,"Voyage to the Bottom of the Sea (1961)","Viaggio in fondo al mare (1961)"
3904782,"The Darkest Hour (2011)","The Darkest Hour 3D (2011)"
2947878,"Bananas (1971)","El Weirdo (1971)"
3071547,"Crouching Tiger, Hidden Dragon: Sword of Destiny (2016)","Wo hu cang long 2: Qing ming bao jian (2015)"
3257912,"Gojira vs. Kingu Gidorâ (1991)","Godzilla contro King Ghidorah (1991)"
3413976,"Kuai can che (1984)","Wheels on Meals (1984)"
3769983,"Sedmikrásky (1966)","Tausendschönchen - Ein Konsumfilm (1968)"
3151314,"Dzhentlmeny udachi (1971)","Gentlemen of Fortune (1973)"
3123266,"Die fetten Jahre sind vorbei (2004)","The Edukators (2004)"
3290648,"Hell Is for Heroes (1962)","Die ins Gras beißen (1963)"
3570869,"My Dog Skip (2000)","Il mio cane Skip (2000)"
2841890,"3000 Miles to Graceland (2001)","Crime is King (2002)"
3958991,"The Neverending Story III (1994)","Die unendliche Geschichte III - Rettung aus Phantasien (1994)"
3912675,"The English Teacher (2013)","The English Teacher - Eine Lektion in Sachen Liebe (2013)"
4037443,"Treasure Island (1950)","Die Schatzinsel (1952)"
3570050,"My Big Fat Greek Wedding (2002)","Mariage à la grecque (2002)"
3515839,"Mandela: Long Walk to Freedom (2013)","Mandela: Der lange Weg zur Freiheit (2014)"
3633605,"Ordinary Decent Criminal (2000)","Un perfetto criminale (2001)"
3938290,"The King of Marvin Gardens (1972)","Il re dei giardini di Marvin (1972)"
3600226,"No Reservations (2007)","Rezept zum Verlieben (2007)"
3078031,"D.O.A. (1950)","Dead on arrival (1950)"
3908470,"The Dish (2000)","The Dish - Verloren im Weltall (2001)"
3967583,"The Pit and the Pendulum (1991)","Meister des Grauens (1991)"
3255040,"Gloomy Sunday - Ein Lied von Liebe und Tod (1999)","Szomorú vasárnap (2000)"
3906891,"The Desert Rats (1953)","Die Wüstenratten (1953)"
3637791,"Our Kind of Traitor (2016)","Traitor (2016)"
3221631,"Forces of Nature (1999)","Piovuta dal cielo (1999)"
3609391,"Nuovo Cinema Paradiso (1988)","Cinéma Paradiso (1989)"
3559166,"Mosura tai Gojira (1964)","Panik in Tokyo (1974)"
3075642,"Curse of Chucky (2013)","Child's Play 6 (2013)"
3597415,"Ninja: Shadow of a Tear (2013)","Ninja - Pfad der Rache (2014)"
3653508,"Passenger 57 (1992)","Passenger 57 - Terrore ad alta quota (1992)"
3428362,"La cage aux folles (1978)","La Cage Aux Folles (1978)"
4054251,"Umimachi Diary (2015)","Our Little Sister (2015)"
3178249,"Enough (2002/I)","Genug! (2002)"
3161152,"El (1953)","This Strange Passion (1955)"
3212261,"First Knight (1995)","Der erste Ritter (1995)"
3013563,"Cahill U.S. Marshal (1973)","Wednesday Morning (1973)"
2949645,"Barbara (2012/I)","La scelta di Barbara (2012)"
3933197,"The Ides of March (2011)","Le idi di marzo (2011)"
3582040,"Nanjing! Nanjing! (2009)","City of Life and Death (2010)"
3898118,"The Chronicles of Narnia: The Voyage of the Dawn Treader (2010)","The Chronicles of Narnia 3 (2010)"
2932560,"Attack of the Killer Tomatoes! (1978)","Angriff der Killertomaten (1983)"
3286146,"Head (1968)","Sogni perduti (1968)"
3268372,"Grumpier Old Men (1995)","Grumpy Old Men 2 (1995)"
3940647,"The Last Hangman (2005)","Pierrepoint: The Last Hangman (2007)"
3306429,"Holy Smoke (1999)","Holy Smoke - Fuoco sacro (1999)"
4042539,"Trust (2010/I)","Trust: Die Spur führt ins Netz (2011)"
2847309,"976-EVIL (1988)","976 - Chiamata per il diavolo (1988)"
3230030,"Friendly Persuasion (1956)","Mr. Birdwell Goes to Battle (1956)"
2930747,"At Middleton (2013)","Middleton (2013)"
3377979,"Johnny Guitar (1954)","Johnny Guitar - Gehaßt, gejagt, gefürchtet (1954)"
3998525,"The United States of Leland (2003)","Solitude - Die Geheimnisvolle Welt des Leland Fitzgerald (2012)"
3888380,"The Big White (2005)","Auch Morden will gelernt sein (2009)"
2832683,"10 Items or Less (2006)","10 cose di noi (2008)"
3937208,"The Karate Kid (1984)","Karate Kid (1991)"
2881128,"Adulthood (2008)","Streets of London - Tag der Vergeltung (2010)"
3900529,"The Concorde... Airport '79 (1979)","Airport '79 - Die Concorde (1979)"
3227813,"Free Rainer (2007)","Free Rainer - Dein Fernseher lügt (2007)"
3626245,"Ondskan (2003)","Ondskab (2003)"
3868562,"Teenage Mutant Ninja Turtles III (1993)","Teenage Mutant Ninja Turtles III: Turtles in Time (2002)"
3138389,"Doragon bôru Z: Ginga girigiri!! Butchigiri no sugoi yatsu (1993)","Dragonball Z - Super Saiyajin Son-Gohan (2003)"
3935124,"The Invention of Lying (2009)","Il primo dei bugiardi (2009)"
3558660,"Mortuary (2005/I)","Six Feet Under (2005)"
3433083,"La grande illusion (1937)","La grande illusione (1937)"
3368943,"Jason X (2001)","Friday the 13th Part 10: Jason X (2001)"
2925265,"Arthur Christmas (2011)","Arthur Weihnachtsmann (2011)"
2999411,"Bringing Down the House (2003)","In the Houze (2002)"
3830741,"State and Main (2000)","Hollywood, Vermont (2002)"
4090017,"Vratné lahve (2007)","Leergut (2007)"
2848698,"A Boy and His Dog (1975)","Apocalypse 2024 - Un ragazzo, un cane, due inseparabili amici (1975)"
